active_days,heating_type,small_room_cnt,property_condition_type,balcony_area,trend_nmAr,nmAr,room_cnt,postcode,county,created_at,property_subtype,garden_access,view_type,elevator_type,nr,ad_view_cnt,property_type,orientation,city,property_area,property_floor,jelen_nmAr,price_created_at,building_floor_count,condition_mapping,condition_dummy,condition=_good,condition=_medium,condition=_missing_info,condition=_new_construction,condition=_novel,condition=_renewed,condition=_to_be_renovated,condition=_under_construction,heating_type=_central heating with own meter,heating_type=_district heating,heating_type=_electric,heating_type=_fan-coil,heating_type=_gas furnace,"heating_type=_gas furnace, circulating hot water",heating_type=_konvection gas burner,heating_type=_other,heating_type=_tile stove (gas),ker_code_from_postcode,time,year,month,day,daynum,ori_from_postcode,ori=_north,ori=_north-east,ori=_north-west,ori=_south,ori=_south-east,ori=_south-west,ori=_west,roman,emelet,emelet_epulet,emelet_median,tipp,tipp_arany
127.0,"gas furnace, circulating hot water",0.0,renewed,0.0,421270.2761854725,332857.14285714284,2.0,0,Budapest,2016-04-20,1,0,1,1,327959,66.0,flat,east,Budapest VIII.,70.0,0.5,358958.2512003508,23.3,6,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0,2016-04-20,2016,4,20,436,east,0,0,0,0,0,0,0,VIII,0.5,6.0,0.5,465067.4531909155,0.7718412646111237
26.0,district heating,1.0,medium,5.0,345619.7688532006,310000.0,1.0,11,Budapest,2015-06-25,2,0,0,1,100926,90.0,flat,east,Budapest XI.,50.0,3,407483.4697506168,15.5,,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2015-06-25,2015,6,25,136,east,0,0,0,0,0,0,0,XI,3.0,3.0,3.0,431113.5855675462,0.9451881902867405
98.0,"gas furnace, circulating hot water",0.0,novel,0.0,370332.26791507605,750000.0,1.0,5,Budapest,2015-10-01,1,0,1,1,175364,83.0,flat,,Budapest V.,40.0,1,920060.9231506627,30.0,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.0,2015-10-01,2015,10,1,234,west,0,0,0,0,0,0,1,V,1.0,1.0,1.0,984232.1295398548,0.9348007401270336
1.0,district heating,2.0,missing_info,7.0,407401.0165078893,263636.36363636365,1.0,0,Budapest,2016-02-25,0,0,0,0,286361,14.0,flat,,Budapest XIX.,55.0,,293988.3234704226,14.5,,6,missing_info,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19.0,2016-02-25,2016,2,25,381,south-east,0,0,0,0,1,0,0,XIX,3.0,3.0,2.0,335689.450689304,0.8757746865942544
63.0,district heating,2.0,good,6.0,433122.1890008617,357142.85714285716,2.0,0,Budapest,2016-06-06,2,0,0,1,360896,68.0,flat,west,Budapest XI.,70.0,6,374609.17709907657,25.0,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2016-06-06,2016,6,6,483,west,0,0,0,0,0,0,1,XI,6.0,6.0,6.0,401949.00478555,0.9319818500332898
33.0,central heating with own meter,0.0,novel,6.0,435139.5358630557,489090.9090909091,2.0,14,Budapest,2016-06-14,1,0,0,1,365955,107.0,flat,north-west,Budapest XIV.,55.0,0,510631.8777455707,26.9,,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2016-06-14,2016,6,14,491,north-west,0,0,1,0,0,0,0,XIV,0.0,0.0,0.0,540517.2995708458,0.9447095923682679
143.0,"gas furnace, circulating hot water",0.0,novel,5.0,414461.730525568,391111.1111111111,2.0,15,Budapest,2016-03-24,1,1,2,0,307194,566.0,flat,,Budapest XV.,45.0,0,428708.99437630665,17.6,1,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.0,2016-03-24,2016,3,24,409,south-west,0,0,0,0,0,1,0,XV,0.0,1.0,0.0,471745.60514370934,0.9087715703163948
13.0,district heating,0.0,good,3.0,410174.86844340595,310000.0,2.0,14,Budapest,2016-03-07,2,0,0,1,294957,17.0,flat,west,Budapest XIV.,50.0,3,343351.95415840065,15.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14.0,2016-03-07,2016,3,7,392,west,0,0,0,0,0,0,1,XIV,3.0,3.0,3.0,366241.7608695985,0.9375008282593207
32.0,central heating with own meter,0.0,novel,0.0,324437.62680016446,500000.0,1.0,6,Budapest,2015-04-02,1,0,2,1,37181,78.0,flat,east,Budapest VI.,25.0,0,700141.2498522005,12.5,,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0,2015-04-02,2015,4,2,52,east,0,0,0,0,0,0,0,VI,0.0,0.0,0.0,860101.0219023067,0.814022111383708
31.0,central heating with own meter,0.0,new_construction,7.0,319394.25964467967,370909.0909090909,2.0,13,Budapest,2015-03-13,1,0,1,1,23981,137.0,flat,,Budapest XIII.,55.0,2,527578.6941653972,20.4,,7,new_construction,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2015-03-13,2015,3,13,32,west,0,0,0,0,0,0,1,XIII,2.0,2.0,2.0,648168.6487580662,0.8139528117817372
2.0,district heating,0.0,good,0.0,373106.1198505927,300000.0,1.0,0,Budapest,2015-10-12,1,0,1,1,185037,42.0,flat,,Budapest VIII.,35.0,10,365288.29752443114,10.5,11,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,2015-10-12,2015,10,12,245,east,0,0,0,0,0,0,0,VIII,10.0,11.0,10.0,481665.8282978646,0.7583853287149426
78.0,konvection gas burner,0.0,novel,6.0,355202.16644862166,333333.3333333333,1.0,0,Budapest,2015-08-02,2,0,0,1,128970,586.0,flat,east,Budapest VIII.,30.0,1,426334.04669808026,10.0,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-08-02,2015,8,2,174,east,0,0,0,0,0,0,0,VIII,1.0,1.0,1.0,500820.58286661736,0.8512710165740632
110.0,konvection gas burner,1.0,renewed,4.0,350663.13600868534,317142.85714285716,2.0,0,Budapest,2015-07-15,1,0,2,1,115948,543.0,flat,south-west,Budapest IX.,70.0,6,410876.8751764058,22.2,8,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.0,2015-07-15,2015,7,15,156,south-west,0,0,0,0,0,1,0,IX,6.0,8.0,6.0,454110.8438066136,0.9047942386317045
43.0,konvection gas burner,0.0,to_be_renovated,0.0,434635.1991475072,222500.0,1.0,0,Budapest,2016-06-12,1,0,1,0,364988,298.0,flat,west,Budapest X.,40.0,1,232569.09209782307,8.9,4,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.0,2016-06-12,2016,6,12,489,west,0,0,0,0,0,0,1,X,1.0,4.0,1.0,305975.2865156975,0.7600910999911477
40.0,district heating,1.0,medium,6.0,336793.87633110216,238000.0,1.0,0,Budapest,2015-05-21,2,0,2,1,73208,30.0,flat,east,Budapest III.,50.0,10,321040.37035557773,11.9,,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-05-21,2015,5,21,101,east,0,0,0,0,0,0,0,III,10.0,10.0,10.0,353866.7340631993,0.9072352370320322
77.0,"gas furnace, circulating hot water",0.0,renewed,0.0,429844.0003497966,477500.0,1.0,11,Budapest,2016-05-24,1,0,0,0,352328,238.0,flat,east,Budapest XI.,40.0,1,504672.20177949115,19.1,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.0,2016-05-24,2016,5,24,470,east,0,0,0,0,0,0,0,XI,1.0,3.0,1.0,584116.6459343233,0.8639921585734698
6.0,central heating with own meter,1.0,new_construction,7.0,345367.60049542633,444000.0,1.0,0,Budapest,2015-06-24,1,0,1,1,100385,661.0,flat,south-west,Budapest XIII.,50.0,1,584047.6139006035,22.2,7,7,new_construction,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2015-06-24,2015,6,24,135,south-west,0,0,0,0,0,1,0,XIII,1.0,7.0,1.0,669972.464357036,0.8717486836733006
5.0,konvection gas burner,1.0,to_be_renovated,0.0,319142.0912869054,248571.42857142858,1.0,9,Budapest,2015-03-12,2,0,2,1,23283,533.0,flat,south-west,Budapest IX.,35.0,4,353845.7623088468,8.7,4.0,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9.0,2015-03-12,2015,3,12,31,south-west,0,0,0,0,0,1,0,IX,4.0,10.0,4.0,384133.4663276293,0.921153175461807
3.0,district heating,0.0,good,5.0,406644.5114345666,300000.0,3.0,0,Budapest,2016-02-22,2,0,0,1,283624,11.0,flat,south-west,Budapest XI.,65.0,6,335160.79888883507,19.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2016-02-22,2016,2,22,378,south-west,0,0,0,0,0,1,0,XI,6.0,6.0,6.0,413307.86624944984,0.8109228646680305
8.0,central heating with own meter,3.0,novel,63.0,415722.5723144392,664285.7142857143,1.0,0,Budapest,2016-03-29,1,0,0,1,308854,114.0,flat,south,Budapest XI.,70.0,3,725935.7493558697,46.5,4,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.0,2016-03-29,2016,3,29,414,south,0,0,0,1,0,0,0,XI,3.0,4.0,3.0,844217.7254487171,0.8598916221168201
31.0,konvection gas burner,0.0,good,0.0,390001.39982146677,412500.0,1.0,6,Budapest,2015-12-18,1,0,3,0,238184,153.0,flat,west,Budapest VI.,40.0,2,480512.47161041043,16.5,2,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-12-18,2015,12,18,312,west,0,0,0,0,0,0,1,VI,2.0,2.0,2.0,564397.5463325313,0.8513723610827013
28.0,district heating,0.0,good,0.0,405635.83800346963,309090.9090909091,2.0,0,Budapest,2016-02-18,1,0,0,0,280255,36.0,flat,east,Budapest IX.,55.0,4,346175.8689284883,17.0,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,2016-02-18,2016,2,18,374,east,0,0,0,0,0,0,0,IX,4.0,4.0,4.0,445239.57840995834,0.7775047091832069
43.0,electric,0.0,good,0.0,338306.88647774764,320000.0,1.0,13,Budapest,2015-05-27,1,0,3,0,77201,154.0,flat,north-east,Budapest XIII.,25.0,0,429720.445394509,8.0,,1,good,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.0,2015-05-27,2015,5,27,107,north-east,0,1,0,0,0,0,0,XIII,0.0,0.0,0.0,506197.939397401,0.848917808527759
82.0,"gas furnace, circulating hot water",1.0,good,0.0,421270.2761854725,481666.6666666667,2.0,6,Budapest,2016-04-20,1,0,0,0,327972,44.0,flat,north-east,Budapest VI.,60.0,0,519436.7254494348,28.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2016-04-20,2016,4,20,436,north-east,0,1,0,0,0,0,0,VI,0.0,0.0,0.0,551336.1804385164,0.942141553337367
42.0,konvection gas burner,0.0,good,0.0,378401.65536385175,273333.3333333333,1.0,0,Budapest,2015-11-02,1,0,0,0,202153,631.0,flat,,Budapest XX.,30.0,2,328160.6076361644,8.2,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.0,2015-11-02,2015,11,2,266,south-west,0,0,0,0,0,1,0,XX,2.0,2.0,2.0,354346.93326828204,0.926099753734029
56.0,central heating with own meter,0.0,good,0.0,404122.82785682415,563333.3333333334,1.0,2,Budapest,2016-02-12,1,0,1,1,275303,1092.0,flat,west,Budapest II.,30.0,1,633284.6241762752,16.9,,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,2016-02-12,2016,2,12,368,west,0,0,0,0,0,0,1,II,1.0,1.0,1.0,730324.1285585045,0.8671281687300083
63.0,central heating,0.0,good,0.0,387984.05295927287,491666.6666666667,2.0,2,Budapest,2015-12-10,1,0,0,1,233165,62.0,flat,,Budapest II.,60.0,4,575709.992196372,29.5,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2015-12-10,2015,12,10,304,east,0,0,0,0,0,0,0,II,4.0,4.0,4.0,616057.7669920586,0.9345065074129538
22.0,district heating,1.0,good,0.0,364532.3956862686,230000.0,1.0,15,Budapest,2015-09-08,2,0,0,0,155638,39.0,flat,,Budapest XV.,50.0,0,286641.1802596685,11.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,2015-09-08,2015,9,8,211,south-west,0,0,0,0,0,1,0,XV,0.0,0.0,0.0,326680.0895537337,0.8774369464978384
35.0,central heating with own meter,0.0,novel,14.0,417739.9191766331,535714.2857142857,2.0,0,Budapest,2016-04-06,1,0,2,1,315557,1441.0,flat,west,Budapest XI.,70.0,6,582604.8913092692,37.5,7,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11.0,2016-04-06,2016,4,6,422,west,0,0,0,0,0,0,1,XI,6.0,7.0,6.0,723468.7502108632,0.8052937893163491
29.0,district heating,0.0,medium,0.0,387479.71624372434,270000.0,2.0,3,Budapest,2015-12-08,2,0,2,1,231100,124.0,flat,,Budapest III.,50.0,6,316564.1044998548,13.5,,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-12-08,2015,12,8,302,east,0,0,0,0,0,0,0,III,6.0,6.0,6.0,350504.4247348896,0.9031672131936532
66.0,konvection gas burner,0.0,renewed,0.0,329228.825597875,366666.6666666667,1.0,3,Budapest,2015-04-21,1,1,3,0,49264,384.0,flat,east,Budapest III.,30.0,0,505964.9756282997,11.0,2,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,2015-04-21,2015,4,21,71,east,0,0,0,0,0,0,0,III,0.0,2.0,0.0,540978.1308193078,0.9352780580280003
115.0,konvection gas burner,0.0,to_be_renovated,0.0,326959.31037790683,187500.0,1.0,19,Budapest,2015-04-12,1,0,2,0,42739,291.0,flat,east,Budapest XIX.,40.0,0,260528.0209765262,7.5,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,19.0,2015-04-12,2015,4,12,62,east,0,0,0,0,0,0,0,XIX,0.0,0.0,0.0,278602.85405191715,0.9351233025343568
9.0,district heating,2.0,medium,1.0,387984.05295927287,245454.54545454544,1.0,3,Budapest,2015-12-10,2,0,4,1,233830,136.0,flat,south-west,Budapest III.,55.0,10,287411.4598946449,13.5,10,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-12-10,2015,12,10,304,south-west,0,0,0,0,0,1,0,III,10.0,10.0,10.0,311051.4935047081,0.9239996138783838
40.0,"gas furnace, circulating hot water",0.0,renewed,0.0,333011.3509644886,263636.36363636365,3.0,19,Budapest,2015-05-06,1,1,1,0,60418,100.0,flat,south-west,Budapest XIX.,55.0,0,359660.83881648956,14.5,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19.0,2015-05-06,2015,5,6,86,south-west,0,0,0,0,0,1,0,XIX,0.0,0.0,0.0,404168.01363555377,0.8898795220860867
23.0,"gas furnace, circulating hot water",0.0,medium,2.0,326202.8053045841,283333.3333333333,2.0,0,Budapest,2015-04-09,1,0,1,1,41470,269.0,flat,north-west,Budapest IX.,60.0,5,394599.7961148195,17.0,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.0,2015-04-09,2015,4,9,59,north-west,0,0,1,0,0,0,0,IX,5.0,5.0,5.0,462197.70976868627,0.8537467576641667
58.0,konvection gas burner,0.0,renewed,14.0,435391.7042208299,416666.6666666667,1.0,10,Budapest,2016-06-15,1,0,2,0,367038,1244.0,flat,east,Budapest X.,30.0,0,434765.9117924951,12.5,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.0,2016-06-15,2016,6,15,492,east,0,0,0,0,0,0,0,X,0.0,3.0,0.0,461860.39302227035,0.9413362097310891
196.0,central heating with own meter,0.0,good,3.0,368062.7526951079,413846.1538461539,3.0,0,Budapest,2015-09-22,1,0,4,1,167056,1528.0,flat,south-east,Budapest XI.,65.0,5,510815.3397908454,26.9,6,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,2015-09-22,2015,9,22,225,south-east,0,0,0,0,1,0,0,XI,5.0,6.0,5.0,578012.6687155629,0.8837441935761706
28.0,konvection gas burner,1.0,good,0.0,403366.32278350147,342857.14285714284,1.0,13,Budapest,2016-02-09,1,0,0,0,272537,141.0,flat,,Budapest XIII.,35.0,3,386153.9155225081,12.0,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-02-09,2016,2,9,365,west,0,0,0,0,0,0,1,XIII,3.0,3.0,3.0,484199.6077346063,0.7975097652994427
2.0,konvection gas burner,0.0,good,4.0,363019.3855396231,225000.0,1.0,0,Budapest,2015-09-02,1,0,1,0,150543,39.0,flat,,Budapest XXI.,40.0,3,281578.5562943993,9.0,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,2015-09-02,2015,9,2,205,east,0,0,0,0,0,0,0,XXI,3.0,4.0,3.0,310873.2679541801,0.9057663855996182
2.0,other,1.0,to_be_renovated,0.0,412948.7203789226,331666.6666666667,2.0,7,Budapest,2016-03-18,1,0,1,0,302125,36.0,flat,,Budapest VII.,60.0,2,364882.11658487294,19.9,,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7.0,2016-03-18,2016,3,18,403,south-west,0,0,0,0,0,1,0,VII,2.0,2.0,2.0,458518.52246029326,0.7957849000886784
46.0,district heating,0.0,renewed,4.0,410931.37351672864,282857.14285714284,1.0,20,Budapest,2016-03-10,0,0,1,0,297449,507.0,flat,south-west,Budapest XX.,35.0,0.5,312712.1299349996,9.9,5,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20.0,2016-03-10,2016,3,10,395,south-west,0,0,0,0,0,1,0,XX,0.5,5.0,0.5,333658.73335794924,0.9372214741327388
20.0,konvection gas burner,0.0,can_move_in,0.0,439930.7346607662,350000.0,2.0,0,Budapest,2016-07-03,1,0,3,0,376083,401.0,flat,south-west,Budapest VII.,50.0,3,361435.3427511159,17.5,3,8,can_move_in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2016-07-03,2016,7,3,510,south-west,0,0,0,0,0,1,0,VII,3.0,3.0,3.0,477329.5372461353,0.7572029689098028
25.0,"gas furnace, circulating hot water",0.0,renewed,0.0,372349.61477727,422500.0,2.0,7,Budapest,2015-10-09,1,0,0,1,183072,116.0,flat,,Budapest VII.,40.0,1,515492.89230522653,16.9,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.0,2015-10-09,2015,10,9,242,south-west,0,0,0,0,0,1,0,VII,1.0,1.0,1.0,628030.7113029455,0.8208084143461041
5.0,konvection gas burner,0.0,good,0.0,368567.08941065636,311111.1111111111,2.0,0,Budapest,2015-09-24,1,0,0,0,169396,31.0,flat,north-west,Budapest VII.,45.0,1,383482.76142281544,14.0,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-09-24,2015,9,24,227,north-west,0,0,1,0,0,0,0,VII,1.0,1.0,1.0,487922.3803513663,0.7859503414183604
78.0,"gas furnace, circulating hot water",0.0,novel,6.0,376636.47685943206,346666.6666666667,3.0,22,Budapest,2015-10-26,1,0,2,1,196196,246.0,flat,south-west,Budapest XXII.,60.0,2,418154.3153013926,20.8,3,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22.0,2015-10-26,2015,10,26,259,south-west,0,0,0,0,0,1,0,XXII,2.0,3.0,2.0,460683.1895231435,0.9076830342653204
2.0,konvection gas burner,0.0,medium,0.0,329985.33067119773,475384.6153846154,2.0,5,Budapest,2015-04-24,1,0,3,1,52669,56.0,flat,east,Budapest V.,65.0,4,654481.4863325461,30.9,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,2015-04-24,2015,4,24,74,east,0,0,0,0,0,0,0,V,4.0,4.0,4.0,738155.4948540116,0.8866444684015878
23.0,konvection gas burner,1.0,medium,5.0,388236.2213170471,224000.0,1.0,18,Budapest,2015-12-11,1,0,0,0,233886,35.0,flat,east,Budapest XVIII.,50.0,0,262119.20621638495,11.2,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0,2015-12-11,2015,12,11,305,east,0,0,0,0,0,0,0,XVIII,0.0,0.0,0.0,316221.0958246843,0.8289111943426636
43.0,district heating,1.0,good,0.0,385714.5377393047,233333.33333333334,1.0,21,Budapest,2015-12-01,2,0,0,1,225806,49.0,flat,east,Budapest XXI.,45.0,2,274825.8972396368,10.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,2015-12-01,2015,12,1,295,east,0,0,0,0,0,0,0,XXI,2.0,2.0,2.0,301171.7803816697,0.9125220725904492
8.0,konvection gas burner,1.0,medium,0.0,335028.6978266825,272500.0,1.0,9,Budapest,2015-05-14,1,0,3,1,67920,761.0,flat,south-west,Budapest IX.,40.0,2,369514.40582630475,10.9,3,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.0,2015-05-14,2015,5,14,94,south-west,0,0,0,0,0,1,0,IX,2.0,3.0,2.0,436910.08239924663,0.8457447440836213
94.0,konvection gas burner,2.0,missing_info,0.0,378653.82372162596,272727.2727272727,1.0,14,Budapest,2015-11-03,2,0,4,1,203207,715.0,flat,west,Budapest XIV.,55.0,,327214.9214782675,15.0,10,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2015-11-03,2015,11,3,267,west,0,0,0,0,0,0,1,XIV,10.0,10.0,2.0,365945.3340687396,0.8941633927673008
127.0,konvection gas burner,0.0,medium,0.0,340324.23333994154,236666.66666666666,2.0,13,Budapest,2015-06-04,1,0,0,1,83183,73.0,flat,east,Budapest XIII.,60.0,0,315930.16644030175,14.2,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-06-04,2015,6,4,115,east,0,0,0,0,0,0,0,XIII,0.0,0.0,0.0,420279.180596264,0.7517150052307638
9.0,central heating with own meter,0.0,good,3.0,429844.0003497966,325454.54545454547,2.0,9,Budapest,2016-05-24,0,0,0,1,352097,41.0,flat,south,Budapest IX.,55.0,3,343974.58017526485,17.9,,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0,2016-05-24,2016,5,24,470,south,0,0,0,1,0,0,0,IX,3.0,3.0,3.0,429773.80552237725,0.8003619014359752
21.0,"gas furnace, circulating hot water",0.0,good,0.0,440939.40809186315,458000.0,2.0,0,Budapest,2016-07-07,1,0,0,0,378562,8.0,flat,north-east,Budapest VII.,50.0,0,471882.03141810506,22.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2016-07-07,2016,7,7,514,north-east,0,1,0,0,0,0,0,VII,0.0,0.0,0.0,499086.5873087299,0.9454913103609487
32.0,konvection gas burner,0.0,renewed,2.0,335785.2029000052,366666.6666666667,1.0,11,Budapest,2015-05-17,1,0,3,0,69511,1000.0,flat,,Budapest XI.,30.0,1,496085.7514896764,11.0,2,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.0,2015-05-17,2015,5,17,97,east,0,0,0,0,0,0,0,XI,1.0,2.0,1.0,568884.7142691223,0.8720321341856148
14.0,konvection gas burner,0.0,good,2.0,329480.9939556492,282222.22222222225,2.0,0,Budapest,2015-04-22,1,0,2,0,50630,155.0,flat,south,Budapest IV.,45.0,3,389141.6507395565,12.7,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2015-04-22,2015,4,22,72,south,0,0,0,1,0,0,0,IV,3.0,3.0,3.0,425689.63360530825,0.9141440618221905
67.0,"gas furnace, circulating hot water",0.0,can_move_in,0.0,363019.3855396231,458000.0,2.0,2,Budapest,2015-09-02,1,0,0,0,151418,469.0,flat,north-east,Budapest II.,50.0,0,573168.7945903774,22.9,3,8,can_move_in,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2015-09-02,2015,9,2,205,north-east,0,1,0,0,0,0,0,II,0.0,3.0,0.0,626446.9159903087,0.9149518976947831
20.0,electric,0.0,novel,0.0,362515.0488240746,390000.0,1.0,14,Budapest,2015-08-31,1,0,0,1,148591,127.0,flat,south-west,Budapest XIV.,20.0,0,488748.50764334324,7.8,,2,novel,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,14.0,2015-08-31,2015,8,31,203,south-west,0,0,0,0,0,1,0,XIV,0.0,0.0,0.0,640463.6357319809,0.763116717914447
33.0,konvection gas burner,1.0,good,0.0,369827.9311995276,310000.0,1.0,0,Budapest,2015-09-29,1,0,0,0,172941,29.0,flat,,Budapest XIV.,50.0,1,380810.45466175495,15.5,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2015-09-29,2015,9,29,232,south-west,0,0,0,0,0,1,0,XIV,1.0,1.0,1.0,423904.769483572,0.8983396320963378
32.0,konvection gas burner,0.0,renewed,0.0,397818.6189124682,391428.5714285714,1.0,0,Budapest,2016-01-18,1,0,3,1,253390,2827.0,flat,south,Budapest VII.,35.0,0,447006.96961940674,13.7,5,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0,2016-01-18,2016,1,18,343,south,0,0,0,1,0,0,0,VII,0.0,5.0,0.0,554562.4902472444,0.8060533798817057
96.0,tile stove (gas),0.0,renewed,0.0,325950.6369468099,300000.0,1.0,0,Budapest,2015-04-08,1,0,3,0,40619,159.0,flat,east,Budapest VIII.,30.0,0,418134.78443488973,9.0,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.0,2015-04-08,2015,4,8,58,east,0,0,0,0,0,0,0,VIII,0.0,3.0,0.0,450686.14635664143,0.9277737685418161
4.0,district heating,0.0,medium,0.0,403870.65949904994,242857.14285714287,3.0,0,Budapest,2016-02-11,2,0,0,1,274742,129.0,flat,,Budapest III.,70.0,2,273184.1227689746,17.0,2.0,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2016-02-11,2016,2,11,367,east,0,0,0,0,0,0,0,III,2.0,10.0,2.0,299346.8203993843,0.912600716468263
1.0,district heating,0.0,novel,4.0,404879.3329301469,361818.1818181818,2.0,0,Budapest,2016-02-15,2,0,0,1,277401,9.0,flat,east,Budapest XI.,55.0,3,405986.55867279373,19.9,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2016-02-15,2016,2,15,371,east,0,0,0,0,0,0,0,XI,3.0,3.0,3.0,452871.09233933035,0.896472672997625
18.0,district heating,0.0,good,3.0,376636.47685943206,212000.0,2.0,0,Budapest,2015-10-26,2,0,0,1,196851,62.0,flat,south-west,Budapest XX.,50.0,1,255717.44666508236,10.6,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20.0,2015-10-26,2015,10,26,259,south-west,0,0,0,0,0,1,0,XX,1.0,1.0,1.0,293613.3681627848,0.8709325745798733
